PoS-tag n-grams	1939_DWF	1939_DNS	1939_NWF	1939_NNS	1939_OFL	1980_NWF	1980_DWF	1980_NNS	1980_OFL	1980_DNS	DEU	NDL
('DET', 'ADP', 'ADP')	0.00002850133319133308	0.00012057202344809700	0.00009961809968072757	0.00000000000000000000	0.00000000000000000000	0.00022360588789497278	0.00000000000000000000	0.00020868814984803069	0.00000000000000000000	0.00000000000000000000	0.00008645529749133261	0.00021155590502397817
('ADP', 'ADJ', 'DET')	0.00016954030729243299	0.00004098418388066727	0.00008465410130806798	0.00000000000000000000	0.00000000000000000000	0.00012667815418823675	0.00003065793370842221	0.00017734034111921770	0.00011514186150963770	0.00000000000000000000	0.00026093995735175079	0.00068914639456954324
('PRON', 'NUM', 'ADJ')	0.00004844008779783800	0.00016393673552266908	0.00000000000000000000	0.00000000000000000000	0.00048431649679139908	0.00006333907709411837	0.00006131586741684443	0.00007093613644768708	0.00017271279226445654	0.00000000000000000000	0.00010893609870024547	0.00008988866016124477
('ADV', 'CCONJ', 'PART')	0.00013434839035883942	0.00011366947057400037	0.00039131302071809582	0.00018030850655682902	0.00000000000000000000	0.00046845514070484627	0.00014171609482639994	0.00039348218317833498	0.00063869098756797295	0.00000000000000000000	0.00003278971856802462	0.00008310194684600998
('DET', 'NUM', 'CCONJ')	0.00000000000000000000	0.00013141016918623223	0.00021714541995209371	0.00000000000000000000	0.00000000000000000000	0.00008123522831415119	0.00015728074097088839	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00025668655895823408	0.00046114507290349741
('NUM', 'CCONJ', 'DET')	0.00002422004389891900	0.00016393673552266908	0.00016930820261613596	0.00000000000000000000	0.00000000000000000000	0.00019001723128235509	0.00024526346966737770	0.00010640420467153061	0.00011514186150963770	0.00000000000000000000	0.00034707547725427041	0.00029962886720414923
('VERB', 'PUNCT', 'NUM')	0.00039371754100493776	0.00059610319540529129	0.00101398674148468174	0.00166865349427584657	0.00000000000000000000	0.00027095550092718962	0.00034099064957699988	0.00027310916957024310	0.00054181643329506365	0.00335306367834012960	0.00037931293086005275	0.00069215546715103917
('PUNCT', 'NUM', 'CCONJ')	0.00002239139839313991	0.00003788982352466679	0.00015652520828723831	0.00036061701311365803	0.00000000000000000000	0.00011711378517621157	0.00019840253275695994	0.00003279018193152792	0.00015967274689199324	0.00000000000000000000	0.00038645025455171867	0.00072021687266541994
('AUX', 'DET', 'PUNCT')	0.00023023507157787790	0.00035712831500146590	0.00026823985339533674	0.00509846184043192142	0.00038365827552612204	0.00195682345912464662	0.00034000572101030370	0.00095528236465040992	0.00118574665154729387	0.00155228291183169467	0.00034919492138452986	0.00056965275517625912
('PART', 'ADV', 'SCONJ')	0.00000000000000000000	0.00002411440468961940	0.00000000000000000000	0.00022950923977049616	0.00000000000000000000	0.00081988825561490029	0.00003607722542652132	0.00020868814984803069	0.00013549507064696047	0.00000000000000000000	0.00000000000000000000	0.00056414908006394181
('SCONJ', 'VERB', 'ADP')	0.00002422004389891900	0.00002049209194033364	0.00008465410130806798	0.00000000000000000000	0.00024215824839569954	0.00006333907709411837	0.00003065793370842221	0.00024827647756690477	0.00000000000000000000	0.00000000000000000000	0.00001013359057676702	0.00008988866016124477
('ADP', 'PUNCT', 'INTJ')	0.00007266013169675700	0.00014344464358233543	0.00025396230392420388	0.00039006763824923717	0.00000000000000000000	0.00006333907709411837	0.00015328966854211108	0.00028374454579074832	0.00103627675358673927	0.00000000000000000000	0.00001266698822095878	0.00000000000000000000
('NUM', 'NOUN', 'PROPN')	0.00007872455316274745	0.00022202420277813866	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00013725107360899080	0.00102971869645108560	0.00023057000508513092	0.00012475192909783492	0.00000000000000000000	0.00257740684885155195	0.00084405553843133285
('VERB', 'AUX', 'NOUN')	0.00022391398393139907	0.00009472455881166698	0.00007826260414361916	0.00000000000000000000	0.00022387497878379359	0.00017567067776431733	0.00042514828447919983	0.00036069200124680710	0.00015967274689199324	0.00000000000000000000	0.00017331708385955868	0.00060941427687073984
('VERB', 'NOUN', 'PART')	0.00024630538232453894	0.00022733894114800073	0.00039131302071809582	0.00036061701311365803	0.00044774995756758718	0.00029278446294052894	0.00022674575172223991	0.00059022327476750244	0.00000000000000000000	0.00000000000000000000	0.00024123864375046682	0.00047091103212738996
('CCONJ', 'PRON', 'NUM')	0.00006804175013976750	0.00014392189021874112	0.00000000000000000000	0.00000000000000000000	0.00034014948735000734	0.00017793946516809681	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00001779278458682569	0.00000000000000000000
('PRON', 'NUM', 'PRON')	0.00000000000000000000	0.00019046413836238093	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00009811770949272885	0.00004749179134360388	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000392445209949945	0.00000000000000000000
('AUX', 'PUNCT', 'NUM')	0.00006216592752709542	0.00015779202231316534	0.00007242762439176299	0.00016686534942758467	0.00020718366136029625	0.00010838220037087586	0.00005246009993492306	0.00009103638985674770	0.00009851207878092067	0.00000000000000000000	0.00009537010833052755	0.00005127077534452142
('PUNCT', 'NUM', 'ADV')	0.00002850133319133308	0.00009645761875847760	0.00009961809968072757	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00036077225426521325	0.00016695051987842454	0.00000000000000000000	0.00000000000000000000	0.00006260556025234430	0.00010577795251198908
('NUM', 'ADV', 'PUNCT')	0.00004478279678627981	0.00011366947057400037	0.00039131302071809582	0.00000000000000000000	0.00022387497878379359	0.00011711378517621157	0.00005668643793055998	0.00019674109158916749	0.00000000000000000000	0.00090579905640300650	0.00013115887427209846	0.00019390454264068998
('INTJ', 'VERB', 'DET')	0.00002624151772091582	0.00002220242027781386	0.00027515872087948828	0.00021131189696006275	0.00000000000000000000	0.00000000000000000000	0.00006643346428716680	0.00003842833418085515	0.00000000000000000000	0.00000000000000000000	0.00001646905334729426	0.00003246367455505127
('INTJ', 'ADJ', 'DET')	0.00008360046483770338	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00005291108306170300	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00001748908644072493	0.00000000000000000000
('PUNCT', 'DET', 'DET')	0.00033587097589709859	0.00026522876467266758	0.00015652520828723831	0.00126215954589780320	0.00044774995756758718	0.00023422757035242313	0.00019840253275695994	0.00006558036386305583	0.00000000000000000000	0.00000000000000000000	0.00003044759581316572	0.00002770064894866999
('NOUN', 'NOUN', 'NOUN')	0.00026869678071767884	0.00015155929409866716	0.00078262604143619163	0.00036061701311365803	0.00000000000000000000	0.00064412581846916360	0.00042514828447919983	0.00131160727726111663	0.00031934549378398648	0.00000000000000000000	0.00263254597646140481	0.00077561817056275993
('NOUN', 'VERB', 'NUM')	0.00051500216304221783	0.00041678805877133466	0.00015652520828723831	0.00000000000000000000	0.00000000000000000000	0.00035134135552863466	0.00059520759827087972	0.00032790181931527916	0.00010644849792799550	0.00181159811280601300	0.00142869488046392973	0.00099722336215211970
('PRON', 'CCONJ', 'PUNCT')	0.00006717419517941971	0.00001894491176233340	0.00070436343729257244	0.00108185103934097405	0.00000000000000000000	0.00076123960364537515	0.00022674575172223991	0.00003279018193152792	0.00010644849792799550	0.00000000000000000000	0.00013584311978181627	0.00005540129789733999
('ADJ', 'PROPN', 'ADP')	0.00019186255964823159	0.00027596278886476912	0.00013411992669766837	0.00015449884364945215	0.00019182913776306102	0.00035122472343262893	0.00026714735222238144	0.00033715848164132112	0.00045605640444126692	0.00077614145591584733	0.00036725672766304001	0.00111556997888684079
('NUM', 'PUNCT', 'AUX')	0.00002239139839313991	0.00003788982352466679	0.00007826260414361916	0.00000000000000000000	0.00000000000000000000	0.00035134135552863466	0.00011337287586111996	0.00036069200124680710	0.00005322424896399775	0.00090579905640300650	0.00024592288926018462	0.00096952271320344986
('DET', 'PUNCT', 'CCONJ')	0.00084770153646216502	0.00020492091940333635	0.00016930820261613596	0.00117020291474771135	0.00024215824839569954	0.00000000000000000000	0.00052118487304317763	0.00014187227289537416	0.00005757093075481885	0.00000000000000000000	0.00001013359057676702	0.00000000000000000000
('SCONJ', 'PART', 'ADJ')	0.00003402087506988375	0.00002878437804374823	0.00000000000000000000	0.00027395578730297427	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00003914412609101651	0.00008417520877357383
('ADP', 'ADP', 'PART')	0.00005700266638266616	0.00007234321406885820	0.00069732669776509306	0.00068852771931148850	0.00000000000000000000	0.00081988825561490029	0.00000000000000000000	0.00175298045872345756	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00102252020761589438
('ADV', 'NUM', 'ADV')	0.00002624151772091582	0.00006660726083344160	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00020587661041348622	0.00009965019643075020	0.00003842833418085515	0.00000000000000000000	0.00106154790213864605	0.00017841474459568782	0.00029217307099546136
('PART', 'DET', 'VERB')	0.00009318990200869941	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00016247045662830237	0.00007864037048544420	0.00018195760040800294	0.00000000000000000000	0.00000000000000000000	0.00000974759084651522	0.00003842875607529145
('SCONJ', 'DET', 'DET')	0.00009318990200869941	0.00013141016918623223	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00003932018524272210	0.00009097880020400147	0.00000000000000000000	0.00000000000000000000	0.00003899036338606087	0.00007685751215058290
('PUNCT', 'ADP', 'CCONJ')	0.00007872455316274745	0.00019982178250032480	0.00073375658901196866	0.00000000000000000000	0.00000000000000000000	0.00027450214721798160	0.00000000000000000000	0.00049956834435111700	0.00031187982274458729	0.00000000000000000000	0.00004666231781733374	0.00038956409466061519
('PRON', 'PART', 'PROPN')	0.00012425320267826588	0.00007884610151173933	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00008123522831415119	0.00003932018524272210	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000649839389767681	0.00011528626822587435
('PART', 'PROPN', 'PROPN')	0.00003402087506988375	0.00002878437804374823	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00004982050086487872	0.00000000000000000000	0.00000000000000000000	0.00002846845533892110	0.00008417520877357383
('CCONJ', 'DET', 'ADP')	0.00002624151772091582	0.00002220242027781386	0.00009171957362649608	0.00000000000000000000	0.00000000000000000000	0.00006862553680449540	0.00000000000000000000	0.00019214167090427574	0.00012475192909783492	0.00000000000000000000	0.00006038652894007896	0.00019478204733030759
('DET', 'ADP', 'PUNCT')	0.00002850133319133308	0.00007234321406885820	0.00000000000000000000	0.00068852771931148850	0.00000000000000000000	0.00029814118385996374	0.00000000000000000000	0.00008347525993921227	0.00000000000000000000	0.00000000000000000000	0.00004769947447797661	0.00010577795251198908
('PUNCT', 'PART', 'SCONJ')	0.00003106330066956647	0.00005256406767449289	0.00010857270997604686	0.00000000000000000000	0.00000000000000000000	0.00016247045662830237	0.00000000000000000000	0.00004548940010200074	0.00022151196001055318	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000
('PRON', 'ADP', 'SCONJ')	0.00000000000000000000	0.00007234321406885820	0.00019923619936145515	0.00000000000000000000	0.00000000000000000000	0.00052174707175493655	0.00000000000000000000	0.00075127733945291040	0.00006774753532348023	0.00000000000000000000	0.00000298121715487354	0.00042311181004795633
('ADP', 'SCONJ', 'DET')	0.00000000000000000000	0.00008880968111125546	0.00055031744175897655	0.00000000000000000000	0.00000000000000000000	0.00157838734650339423	0.00009965019643075020	0.00057642501271282730	0.00024950385819566984	0.00000000000000000000	0.00001097936889819617	0.00116869228398184546
('CCONJ', 'CCONJ', 'VERB')	0.00004844008779783800	0.00010246045970166818	0.00016930820261613596	0.00019503381912461859	0.00000000000000000000	0.00025335630837647349	0.00006131586741684443	0.00017734034111921770	0.00005757093075481885	0.00000000000000000000	0.00000253339764419176	0.00000000000000000000
('AUX', 'AUX', 'SCONJ')	0.00000000000000000000	0.00002411440468961940	0.00009961809968072757	0.00000000000000000000	0.00000000000000000000	0.00037267647982495468	0.00003607722542652132	0.00008347525993921227	0.00000000000000000000	0.00000000000000000000	0.00000596243430974708	0.00038785249254395999
('ADP', 'PUNCT', 'PROPN')	0.00024866371010838170	0.00087662234618425192	0.00115884199026820779	0.00066746139771033867	0.00062155098408088873	0.00092124870315244474	0.00057706109928415362	0.00145658223770796322	0.00078809663024736532	0.00000000000000000000	0.00052453559581790155	0.00112795705757947132
('PROPN', 'ADJ', 'ADV')	0.00004844008779783800	0.00010246045970166818	0.00016930820261613596	0.00000000000000000000	0.00000000000000000000	0.00019001723128235509	0.00012263173483368885	0.00028374454579074832	0.00051813837679336964	0.00000000000000000000	0.00028120713850528483	0.00038951752736539401
('PART', 'AUX', 'ADV')	0.00009318990200869941	0.00002628203383724644	0.00010857270997604686	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00003932018524272210	0.00004548940010200074	0.00000000000000000000	0.00000000000000000000	0.00000649839389767681	0.00000000000000000000
('VERB', 'CCONJ', 'SCONJ')	0.00046047014315575579	0.00017856415750073295	0.00107295941358134697	0.00108149190554616514	0.00019182913776306102	0.00150524881471126681	0.00048572245858614812	0.00126434430615495440	0.00054726768532952028	0.00155228291183169467	0.00020470047115644853	0.00061712381810761412
('SCONJ', 'DET', 'PROPN')	0.00026938568595074686	0.00021038936308422047	0.00028971049756705195	0.00033373069885516934	0.00020718366136029625	0.00043352880148350345	0.00041968079947938446	0.00036414555942699081	0.00009851207878092067	0.00000000000000000000	0.00035763790623947832	0.00102541550689042851
('VERB', 'CCONJ', 'INTJ')	0.00006804175013976750	0.00008635313413124468	0.00011891004891546067	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000355855691736514	0.00004208760438678691
('VERB', 'PART', 'DET')	0.00040304517107651828	0.00020839402938566733	0.00000000000000000000	0.00018030850655682902	0.00022387497878379359	0.00017567067776431733	0.00011337287586111996	0.00026232145545222334	0.00010644849792799550	0.00000000000000000000	0.00015458010182068746	0.00002770064894866999
('CCONJ', 'ADJ', 'PROPN')	0.00010496607088366326	0.00015541694194469704	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00013725107360899080	0.00046503425001016759	0.00023057000508513092	0.00012475192909783492	0.00000000000000000000	0.00013449726900290315	0.00038956409466061519
('DET', 'PUNCT', 'INTJ')	0.00000000000000000000	0.00031662815848123048	0.00023782009783092134	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00017225563041057279	0.00000000000000000000	0.00032346984192774947	0.00000000000000000000	0.00002135134150419082	0.00000000000000000000
('ADP', 'NOUN', 'SCONJ')	0.00002422004389891900	0.00002049209194033364	0.00050792460784840777	0.00019503381912461859	0.00000000000000000000	0.00183683323572943267	0.00003065793370842221	0.00187980761586370774	0.00000000000000000000	0.00000000000000000000	0.00001013359057676702	0.00140825567585950136
('NOUN', 'SCONJ', 'ADJ')	0.00000000000000000000	0.00002628203383724644	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00081235228314151188	0.00003932018524272210	0.00031842580071400519	0.00000000000000000000	0.00000000000000000000	0.00001949518169303044	0.00061486009720466321
('SCONJ', 'ADJ', 'ADV')	0.00000000000000000000	0.00006147627582100089	0.00008465410130806798	0.00019503381912461859	0.00000000000000000000	0.00031669538547059184	0.00006131586741684443	0.00007093613644768708	0.00017271279226445654	0.00000000000000000000	0.00009626911047928669	0.00005992577344082985
('DET', 'CCONJ', 'ADJ')	0.00007872455316274745	0.00006660726083344160	0.00000000000000000000	0.00021131189696006275	0.00000000000000000000	0.00000000000000000000	0.00013286692857433359	0.00003842833418085515	0.00012475192909783492	0.00000000000000000000	0.00014547663790109931	0.00019478204733030759
('PUNCT', 'SCONJ', 'NUM')	0.00005755876789446947	0.00011363173659137551	0.00013411992669766837	0.00015449884364945215	0.00019182913776306102	0.00020069984196150224	0.00007285836878792222	0.00002809654013677676	0.00004560564044412669	0.00077614145591584733	0.00022075541007067980	0.00035603297198516195
('SCONJ', 'NUM', 'ADJ')	0.00000000000000000000	0.00003536633580968259	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00004809498771199355	0.00015513460265556770
('PUNCT', 'SCONJ', 'PUNCT')	0.00024942132754270107	0.00024349657841009039	0.00878485519869727852	0.01853986123793426033	0.00115097482657836600	0.00195682345912464662	0.00058286695030337779	0.00044954464218842821	0.00022802820222063346	0.00077614145591584733	0.00028096143099904698	0.00023735531465677464
('SCONJ', 'PUNCT', 'ADV')	0.00004478279678627981	0.00005683473528700018	0.00039131302071809582	0.00108185103934097405	0.00044774995756758718	0.00017567067776431733	0.00002834321896527999	0.00000000000000000000	0.00005322424896399775	0.00000000000000000000	0.00003981608683260132	0.00002770064894866999
('PROPN', 'PROPN', 'ADJ')	0.00012433185505419085	0.00040324627924475591	0.00021728287317528895	0.00033373069885516934	0.00020718366136029625	0.00016257330055631378	0.00015738029980476916	0.00027310916957024310	0.00009851207878092067	0.00000000000000000000	0.00147606917666111954	0.00164066481102468557
('PART', 'ADV', 'PROPN')	0.00000000000000000000	0.00006348804612079364	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00009811770949272885	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00006671568569149062	0.00004641510343494112
('ADP', 'AUX', 'DET')	0.00014532026339351400	0.00008196836776133454	0.00008465410130806798	0.00019503381912461859	0.00000000000000000000	0.00000000000000000000	0.00009197380112526664	0.00010640420467153061	0.00005757093075481885	0.00000000000000000000	0.00022547239033306619	0.00014981443360207461
('PRON', 'PRON', 'PROPN')	0.00022391398393139907	0.00024628385291033413	0.00015652520828723831	0.00018030850655682902	0.00000000000000000000	0.00011711378517621157	0.00019840253275695994	0.00003279018193152792	0.00010644849792799550	0.00000000000000000000	0.00013350099702695738	0.00002770064894866999
('SCONJ', 'PROPN', 'CCONJ')	0.00015673978875197934	0.00015155929409866716	0.00007826260414361916	0.00036061701311365803	0.00000000000000000000	0.00035134135552863466	0.00008502965689583996	0.00019674109158916749	0.00021289699585599100	0.00000000000000000000	0.00019908043416300660	0.00036010843633270997
('VERB', 'ADP', 'AUX')	0.00004844008779783800	0.00006147627582100089	0.00033861640523227192	0.00019503381912461859	0.00000000000000000000	0.00025335630837647349	0.00006131586741684443	0.00014187227289537416	0.00000000000000000000	0.00000000000000000000	0.00000506679528838351	0.00056929484768788346
('AUX', 'NOUN', 'PART')	0.00024866371010838170	0.00014025957538948031	0.00014485524878352597	0.00016686534942758467	0.00020718366136029625	0.00010838220037087586	0.00013115024983730765	0.00033380009614140824	0.00009851207878092067	0.00000000000000000000	0.00016473018711636578	0.00023071848905034640
('CCONJ', 'PROPN', 'CCONJ')	0.00058021532358622403	0.00075389521771845663	0.00043456574635057790	0.00000000000000000000	0.00020718366136029625	0.00021676440074175173	0.00089182169889369183	0.00054621833914048621	0.00088660870902828595	0.00083826591958503240	0.00098404611777407969	0.00048707236577295355
('PROPN', 'AUX', 'PROPN')	0.00004478279678627981	0.00013261438233633379	0.00031305041657447662	0.00036061701311365803	0.00000000000000000000	0.00035134135552863466	0.00028343218965279989	0.00055743309283597467	0.00031934549378398648	0.00000000000000000000	0.00121087746426205194	0.00088642076635743982
('DET', 'ADV', 'NUM')	0.00004844008779783800	0.00000000000000000000	0.00008465410130806798	0.00019503381912461859	0.00000000000000000000	0.00025335630837647349	0.00003065793370842221	0.00007093613644768708	0.00005757093075481885	0.00000000000000000000	0.00066375018277823987	0.00014981443360207461
('SCONJ', 'PRON', 'CCONJ')	0.00037299556516257255	0.00031558404462633067	0.00043456574635057790	0.00033373069885516934	0.00041436732272059250	0.00016257330055631378	0.00036722069954446139	0.00036414555942699081	0.00014776811817138099	0.00000000000000000000	0.00009103510340641265	0.00023071848905034640
('DET', 'ADV', 'PART')	0.00008956559357255962	0.00003788982352466679	0.00039131302071809582	0.00018030850655682902	0.00000000000000000000	0.00005855689258810578	0.00002834321896527999	0.00026232145545222334	0.00015967274689199324	0.00000000000000000000	0.00009368491019435605	0.00011080259579467998
('AUX', 'PUNCT', 'INTJ')	0.00014505383089655601	0.00029805159770264565	0.00036213812195881492	0.00050059604828275395	0.00020718366136029625	0.00000000000000000000	0.00013115024983730765	0.00018207277971349540	0.00073884059085690512	0.00083826591958503240	0.00000650250738617233	0.00002563538767226071
('AUX', 'VERB', 'NOUN')	0.00011195699196569953	0.00011366947057400037	0.00007826260414361916	0.00000000000000000000	0.00022387497878379359	0.00011711378517621157	0.00005668643793055998	0.00032790181931527916	0.00010644849792799550	0.00000000000000000000	0.00004215820958746022	0.00036010843633270997
('DET', 'VERB', 'AUX')	0.00017913118714511924	0.00011366947057400037	0.00109567645801066831	0.00090154253278414522	0.00044774995756758718	0.00058556892588105787	0.00011337287586111996	0.00124602691339806087	0.00000000000000000000	0.00000000000000000000	0.00003747396407774242	0.00077561817056275993
('PRON', 'PROPN', 'AUX')	0.00026642048288810902	0.00012295255164200178	0.00016930820261613596	0.00000000000000000000	0.00000000000000000000	0.00019001723128235509	0.00012263173483368885	0.00003546806822384354	0.00017271279226445654	0.00000000000000000000	0.00002026718115353404	0.00017977732032248953
('SCONJ', 'NOUN', 'CCONJ')	0.00022391398393139907	0.00026522876467266758	0.00007826260414361916	0.00018030850655682902	0.00000000000000000000	0.00046845514070484627	0.00019840253275695994	0.00052464291090444668	0.00010644849792799550	0.00000000000000000000	0.00025529138027962023	0.00058171362792206990
('PROPN', 'ADJ', 'PROPN')	0.00000000000000000000	0.00005256406767449289	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00007864037048544420	0.00013646820030600219	0.00014767464000703547	0.00000000000000000000	0.00026643414980474930	0.00007685751215058290
('VERB', 'PART', 'PART')	0.00002624151772091582	0.00004440484055562773	0.00018343914725299217	0.00000000000000000000	0.00000000000000000000	0.00006862553680449540	0.00003321673214358340	0.00015371333672342061	0.00000000000000000000	0.00000000000000000000	0.00000548968444909809	0.00025970939644041013
('NOUN', 'PART', 'CCONJ')	0.00020993214176732652	0.00002220242027781386	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00027450214721798160	0.00006643346428716680	0.00007685666836171031	0.00062375964548917458	0.00000000000000000000	0.00012626274232925601	0.00016231837277525630
('PART', 'CCONJ', 'ADJ')	0.00009318990200869941	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00032494091325660474	0.00000000000000000000	0.00009097880020400147	0.00014767464000703547	0.00000000000000000000	0.00009422671151631378	0.00011528626822587435
('NOUN', 'DET', 'DET')	0.00005248303544183163	0.00004440484055562773	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00006862553680449540	0.00009965019643075020	0.00011528500254256546	0.00006237596454891746	0.00000000000000000000	0.00009606947785921652	0.00003246367455505127
('DET', 'DET', 'VERB')	0.00003402087506988375	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00008896973258404840	0.00004306390760264320	0.00009964100172975744	0.00000000000000000000	0.00000000000000000000	0.00000711711383473028	0.00000000000000000000
('SCONJ', 'VERB', 'NOUN')	0.00000000000000000000	0.00004440484055562773	0.00009171957362649608	0.00021131189696006275	0.00000000000000000000	0.00020587661041348622	0.00003321673214358340	0.00015371333672342061	0.00000000000000000000	0.00000000000000000000	0.00003293810669458852	0.00012985469822020506
('ADV', 'NUM', 'PUNCT')	0.00010360987921182572	0.00043831117309212596	0.00036213812195881492	0.00066746139771033867	0.00000000000000000000	0.00054191100185437924	0.00015738029980476916	0.00030345463285582567	0.00054181643329506365	0.00083826591958503240	0.00037497792593593787	0.00061524930413425706
('ADV', 'ADJ', 'NUM')	0.00004844008779783800	0.00006147627582100089	0.00016930820261613596	0.00000000000000000000	0.00024215824839569954	0.00019001723128235509	0.00006131586741684443	0.00007093613644768708	0.00000000000000000000	0.00000000000000000000	0.00048387895004062525	0.00047940618752663879
('PROPN', 'DET', 'ADP')	0.00003106330066956647	0.00005256406767449289	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00003932018524272210	0.00004548940010200074	0.00000000000000000000	0.00000000000000000000	0.00009422671151631378	0.00007685751215058290
('PART', 'NOUN', 'AUX')	0.00013120758860457908	0.00004440484055562773	0.00018343914725299217	0.00000000000000000000	0.00000000000000000000	0.00020587661041348622	0.00009965019643075020	0.00007685666836171031	0.00000000000000000000	0.00000000000000000000	0.00002470358002094139	0.00012985469822020506
('CCONJ', 'VERB', 'NUM')	0.00070852097846472702	0.00028863146361158025	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00006862553680449540	0.00069755137501525141	0.00026899833926598602	0.00012475192909783492	0.00000000000000000000	0.00031016717137404188	0.00025970939644041013
('NUM', 'PUNCT', 'NUM')	0.00004144395168473029	0.00054350585463423622	0.00007242762439176299	0.00033373069885516934	0.00020718366136029625	0.00010838220037087586	0.00952150813818853498	0.00036414555942699081	0.00054181643329506365	0.00000000000000000000	0.00063074321645871631	0.00340950656041067498
('SCONJ', 'ADJ', 'ADJ')	0.00002422004389891900	0.00002049209194033364	0.00016930820261613596	0.00000000000000000000	0.00024215824839569954	0.00038003446256471018	0.00000000000000000000	0.00046108488690996605	0.00017271279226445654	0.00000000000000000000	0.00014693706336312180	0.00041948041408580890
('PRON', 'SCONJ', 'ADV')	0.00000000000000000000	0.00002220242027781386	0.00027515872087948828	0.00021131189696006275	0.00000000000000000000	0.00054900429443596320	0.00000000000000000000	0.00030742667344684123	0.00006237596454891746	0.00000000000000000000	0.00001097936889819617	0.00009739102366515380
('PART', 'VERB', 'NOUN')	0.00015744910632549489	0.00015541694194469704	0.00027515872087948828	0.00000000000000000000	0.00000000000000000000	0.00048037875763146776	0.00013286692857433359	0.00030742667344684123	0.00000000000000000000	0.00000000000000000000	0.00005764168671552991	0.00051941879288082025
('PROPN', 'ADJ', 'CCONJ')	0.00014532026339351400	0.00028688928716467086	0.00016930820261613596	0.00000000000000000000	0.00000000000000000000	0.00006333907709411837	0.00024526346966737770	0.00010640420467153061	0.00017271279226445654	0.00000000000000000000	0.00021533879975629919	0.00011985154688165970
('DET', 'CCONJ', 'PROPN')	0.00000000000000000000	0.00003536633580968259	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00006121266754890230	0.00000000000000000000	0.00000000000000000000	0.00002186135805090616	0.00000000000000000000
('PRON', 'PROPN', 'NOUN')	0.00005248303544183163	0.00017761936222251092	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00013725107360899080	0.00009965019643075020	0.00015371333672342061	0.00018712789364675240	0.00000000000000000000	0.00018939411349388401	0.00009739102366515380
('PROPN', 'ADV', 'PRON')	0.00006717419517941971	0.00009472455881166698	0.00023478781243085745	0.00018030850655682902	0.00000000000000000000	0.00017567067776431733	0.00036846184654863988	0.00049185272897291868	0.00021289699585599100	0.00000000000000000000	0.00014052736529153405	0.00060941427687073984
('PART', 'CCONJ', 'NOUN')	0.00022801066553066463	0.00019291523751695521	0.00019923619936145515	0.00000000000000000000	0.00000000000000000000	0.00000000000000000000	0.00003607722542652132	0.00016695051987842454	0.00020324260597044070	0.00000000000000000000	0.00022061006946064182	0.00000000000000000000
