PoS-tag n-grams	1939_DWF	1939_DNS	1939_NWF	1939_NNS	1939_MVP	1939_OFL	1980_DWF	1980_NNS	1980_NWF	1980_DNS	1980_MVP	1980_OFL	2000_DEU	2000_NDL
('AUX', 'ADJ')	0.01029878396782345044	0.01616113960687829559	0.01215302796725669342	0.01317968744815069780	0.00998478264234307564	0.00818746943827253736	0.01093190176003163046	0.01667977328358738812	0.01839212932134643916	0.01494088813937494153	0.01869123577897617572	0.01349535731234784673	0.01137367314565226190	0.01246813125072531586
('CCONJ', 'ADJ')	0.01153537630804597931	0.02061176594392876218	0.01943111251261945768	0.01806105316968799335	0.01475363405361140856	0.01052674642063611971	0.01496794143936820351	0.01747135574450340081	0.01531020494858027770	0.01913661700043228775	0.02031656062932192877	0.01281606080333704857	0.01775694555315574311	0.01113085534370745859
('PROPN', 'PUNCT')	0.02823860120209655683	0.05241322718207306469	0.05334973294100819885	0.05092891569470578417	0.04563653237562317194	0.02807132378836298472	0.04116760472923303854	0.06940481934102887829	0.05010612528626273016	0.05321412214023951703	0.06923883862472914041	0.03391953901660583331	0.07256115525833847779	0.16462259731833064902
('PRON', 'PART')	0.02762953333303173192	0.02637232840145862373	0.02554195708372593299	0.03221701376214614748	0.02314497836382395715	0.02319783007510552164	0.02029551381609247945	0.02281453735568647959	0.02724023477864283282	0.01698758514476876938	0.02925584730622357924	0.02051475457212608919	0.00369293123792796465	0.00761067317670457034
('PUNCT', 'ADP')	0.01731229276311540763	0.02069067775841547385	0.03233941340439493162	0.02115258479332828012	0.02440597272738049064	0.01676481837360567148	0.01997263064174555416	0.02920373864736571304	0.01744766862646648584	0.04103627495814624049	0.03445688682732998831	0.04388255448209753273	0.02622692358735125712	0.02733549280521796465
('NOUN', 'PART')	0.01840123228659494570	0.01660304576800387261	0.02245220421069456934	0.01692206783466262618	0.01756221240880550052	0.01715469787066626825	0.01598271713017282783	0.02055287318164072952	0.02321384971099672151	0.01882961244962321271	0.02746798997084324775	0.01363121661415000671	0.02458427169335511767	0.02121942211282747126
('ADJ', 'ADV')	0.00609067869064827769	0.01350970264012482484	0.01517411966533180334	0.01920003850471336398	0.01015673641919169305	0.00896722843239373089	0.00786451160373583501	0.01772579296408354627	0.02043017608398212462	0.01350820023559926204	0.01787857335380329746	0.01218205072826030431	0.00746218421116303602	0.00591941247077022118
('PUNCT', 'ADJ')	0.00795479550202850792	0.01799189370296997575	0.02169693128617579056	0.01854918974184172412	0.01872003450625285906	0.01617999912801477633	0.01291532697387703238	0.01840429221629727094	0.01590670644008340684	0.01862494274908383166	0.01917883323407990059	0.02341308634390549398	0.01698505527561795792	0.01624396910583456033
('ADJ', 'DET')	0.00186411681138023023	0.00553960937696707130	0.00405100932241889752	0.00699662420087012338	0.00406957271875062199	0.00389879497060597029	0.00380540884051733990	0.00593686845687008743	0.00690947560991122915	0.00542374706429364292	0.00698889685648674316	0.00122273371621943591	0.00735984370245577890	0.00363817709997505279
('DET', 'VERB')	0.00374669022485333431	0.00082068287066178842	0.00871996921944406811	0.00911188268020295122	0.00100879549084522454	0.00331397572501507471	0.00369009342110772354	0.00627611808297694890	0.00487142884727554282	0.00061400910161814825	0.00113772739524202796	0.00244546743243887182	0.00026018773400150058	0.00340218723403072501
('ADV', 'PRON')	0.02032071890425379834	0.02065911303262078780	0.04222662259809529389	0.04311873054024611268	0.02057713529621793200	0.02826626353689328311	0.01944217971246131951	0.03511233630206023193	0.02893032233790169411	0.01627124119288092877	0.02437987275518631314	0.03736130799559387455	0.00658448425513130740	0.01152417178694800474
('PART', 'ADP')	0.01070482921386666994	0.00872764668223017202	0.00988720919370036054	0.01171527773168950896	0.00913647734322322637	0.00896722843239373089	0.00585802330600851146	0.01300456900076304816	0.01575758106720762455	0.00695876981833901381	0.00975194910207452526	0.00638538718470149820	0.00472674383436059390	0.00491645554050682779
('ADP', 'VERB')	0.00367286381648183977	0.00790696381156838490	0.03439924865308250507	0.03709837948368344823	0.00605277294507134724	0.00506843346178776147	0.00318270557570541138	0.03983356026538072830	0.02922857308365325868	0.00695876981833901381	0.00682636437145216820	0.00547965850602043485	0.00137032206574123623	0.00676504282373739576
('PART', 'ADV')	0.01312264408803310613	0.01461446804293877084	0.01112311034291290496	0.01448138497389397754	0.01142919436787146435	0.01734963761919656663	0.01263856996729395381	0.01690593970099196416	0.01963484076197795358	0.01473621843883555875	0.02275454790484056009	0.02309608130636712012	0.00857578771268945918	0.00523110869509926541
('AUX', 'VERB')	0.01066791600968092224	0.00880655849671688369	0.03048556168057611065	0.00813560953589549316	0.00709595919128629560	0.00409373471913626868	0.00857946720407545653	0.00766138738957996938	0.01590670644008340684	0.00921013652427222357	0.01121474146738570508	0.00747226159911877456	0.00371721542643477145	0.05868281333148950285
('PRON', 'NOUN')	0.02017306608751081101	0.01035323006065640671	0.01606671493976308610	0.01496952154604770657	0.01027137227042410408	0.01364578239712089559	0.01517550919430551287	0.02485003511232765014	0.01585699798245814376	0.00992648047616006418	0.01121474146738570508	0.00901200035287658303	0.03200309128218457172	0.00981324525885162932
('PRON', 'PROPN')	0.00356212420392459841	0.00315647257946841684	0.00343305874781262531	0.00390509257722983661	0.00276272401470112642	0.00155951798824238816	0.00378234575663541654	0.00463641155679378209	0.00432463581339767589	0.00214903185566351880	0.00276305224558778253	0.00421163835586694547	0.00542578154637795868	0.00322519483457247950
('ADP', 'ADP')	0.00457723731903264455	0.00702315148931722741	0.01304562324168797617	0.01757291659753426258	0.00837988072508930905	0.00506843346178776147	0.00435892285368349834	0.02222085050999947006	0.01829271240609591648	0.00624242586645117406	0.00471344206600268767	0.00615895501503123215	0.00443880274206559945	0.01038355410155042055
('AUX', 'ADV')	0.03414471387181609863	0.05302873933506940113	0.05822467636290212106	0.06703742257577885444	0.04466212764014766690	0.04892987688110492922	0.02979750437544486860	0.06352449248850992880	0.05830802079443073160	0.03858023855167364707	0.06306260419341526424	0.07051097763532079843	0.03427713207735768458	0.03504449509273267066
('VERB', 'PROPN')	0.01240283660641103812	0.02189013733861347108	0.01689064903923811686	0.02375597984481483960	0.01750489448318929414	0.01617999912801477633	0.02064146007432132723	0.01970474911637357454	0.02400918503300088908	0.00777744862049654494	0.01251500134766230822	0.01358593018021595281	0.01948459210692570637	0.01498535648746481160
('CCONJ', 'PUNCT')	0.00094128670673655193	0.00178340700739965563	0.00542423282154394764	0.00406780476794774658	0.00351932063283504461	0.00097469874265149257	0.00129153269738770332	0.00392964150240448628	0.00178950447450938310	0.00869846227292376747	0.00471344206600268767	0.00919314608861279518	0.00236770837941365506	0.00161259741728623975
('ADJ', 'AUX')	0.01424849681569839363	0.01532467437331916371	0.02437471710946963882	0.02896276994778795508	0.01215140023063565958	0.00896722843239373089	0.01007856765640047052	0.01976129072072472029	0.02341268354149776340	0.02374168526256839953	0.02356721033001343835	0.01394822165168837884	0.01459653187748418193	0.01238946796207720732
('PART', 'ADJ')	0.00642289752832000179	0.01111078347972882692	0.01071114329317539131	0.01399324840174024677	0.00929696753494860424	0.00721277069562104457	0.00643460040305659283	0.01396577627473249116	0.01431603579607506477	0.00982414562589037192	0.01722844341366499415	0.00480036199700963669	0.00622542518220923699	0.00688303775670955943
('CCONJ', 'AUX')	0.00909910483178666928	0.01201037816487732571	0.00405100932241889752	0.00650848762871639435	0.01705781466338288782	0.00701783094709074618	0.00719568217116006107	0.00596513925904565943	0.00521938805065236787	0.00736810921941777937	0.00958941661703995030	0.00828741740993173097	0.00372415376600814495	0.00411015683186370835
('AUX', 'PART')	0.00645981073250574862	0.00508192085294415126	0.00466895989702517059	0.00341695600507610671	0.00314102232376808552	0.00370385522207567191	0.00507387845402311986	0.00647401369820595207	0.00531880496590288881	0.00480973796267549457	0.00698889685648674316	0.00570609067569070004	0.00282216962146960952	0.00407082518753965408
('AUX', 'NOUN')	0.00594302587390528863	0.00512926794163617774	0.00672879514571274578	0.00634577543799848438	0.00449372536831054575	0.00409373471913626868	0.00613478031259159003	0.01128005006805316533	0.00611414028790705898	0.00777744862049654494	0.00666383188641759237	0.00579666354355880698	0.00734770160820237637	0.00778766557616281628
('ADJ', 'SCONJ')	0.00018456602092873568	0.00036299434663886795	0.00460029872206891774	0.00357966819579401668	0.00013756302147889426	0.00038987949706059704	0.00057657709704808180	0.00627611808297694890	0.00755568555903961790	0.00010233485026969138	0.00065012994013830168	0.00036229147147242544	0.00009540216913388354	0.00719769091130199618
('SCONJ', 'VERB')	0.00044295845022896562	0.00011047654028139459	0.00123590114921254507	0.00097627314430745915	0.00010317226610917069	0.00116963849118179117	0.00041513550987461889	0.00138526930660302027	0.00059650149150312773	0.00020466970053938276	0.00032506497006915084	0.00049815077327458493	0.00012142094253403360	0.00289087585781801519
('VERB', 'VERB')	0.02641139759490207517	0.01747107572735768707	0.03247673575430743559	0.02782378461276258444	0.01426069989331203713	0.02475734806334791219	0.01886560261541323641	0.03443383704984650379	0.02997419994803216664	0.01688525029449907539	0.02242948293477141017	0.01689183985740183580	0.00368078914367456125	0.02041312340418435095
('CCONJ', 'SCONJ')	0.00614604849692689838	0.01436195023658129628	0.00988720919370036054	0.02310513108194319973	0.02658405390079631586	0.01617999912801477633	0.00853334103631160981	0.00879221947660284268	0.00840072933866904854	0.00603775616591179128	0.01040207904221282682	0.00824213097599767880	0.00083260074880480177	0.00212390879349894958
('ADV', 'NUM')	0.00151344137161563250	0.00361416110349133731	0.00418833167233140322	0.00374238038651192664	0.00198320022632072568	0.00038987949706059704	0.00246774997536579029	0.00571070203946551225	0.00447376118627345817	0.00695876981833901381	0.00471344206600268767	0.00534379920421827487	0.01958866720052630447	0.00757134153238051520
('NUM', 'NOUN')	0.01018804435526620908	0.01259432559207898303	0.01606671493976308610	0.01415596059245815760	0.00776084712843428445	0.01715469787066626825	0.01660542039498475592	0.02482176431015207727	0.02276647359236937465	0.02619772166904099295	0.01885376826401075068	0.03029662430188157646	0.08002507405439485133	0.04737496558832379745
('NOUN', 'PRON')	0.01236592340222529042	0.01186833689880124713	0.01531144201524430905	0.01887461412327754232	0.01056942548362837554	0.01013686692357552294	0.01501406760713205023	0.02445424388186964379	0.01645349947396127291	0.00869846227292376747	0.01381526122793891136	0.01118574918171113576	0.00947083351765462024	0.01828921461068539964
('ADP', 'ADJ')	0.01786599082590161272	0.01538780382490853235	0.01860717841314443038	0.01350511182958651774	0.01634707238574193561	0.01325590290006029882	0.01542920311700666895	0.02855351019732756124	0.02142434523648733755	0.02681173077065913957	0.01950389820414905051	0.01453694529283107092	0.04534204911199483240	0.03071801421708666296
('ADP', 'ADV')	0.00574000325088367975	0.00923268229494511941	0.01407554086603176290	0.01496952154604770657	0.01180749267693842301	0.00838240918680283574	0.00795676393926352844	0.01619916964660266662	0.01123411142330890504	0.01238251688263265586	0.02177935299463310687	0.01145746778531545398	0.01274399521139349747	0.00564409096050183870
('ADJ', 'PRON')	0.00112585272766528772	0.00358259637769665299	0.00508092694676268511	0.00536950229369102545	0.00177685569410238422	0.00214433723383328353	0.00205261446549117113	0.00613476407209908974	0.00616384874553231946	0.00235370155620290159	0.00438837709593353689	0.00235489456457076531	0.00117431397279343930	0.00228123537079516839
('SCONJ', 'ADV')	0.00354366760183172499	0.00415076144200096815	0.01242767266708170310	0.01350511182958651774	0.00314102232376808552	0.00467855396472716470	0.00297513782076810201	0.01088425883759515898	0.00994169152505212927	0.00501440766321487735	0.00260051976055320671	0.00448335695947126456	0.00326969252395219049	0.00733535166643618786
('ADJ', 'PART')	0.00153189797370850613	0.00467157941761325683	0.00611084457110647270	0.00764747296374176325	0.00323273100475401486	0.00350891547354537309	0.00196036212996347813	0.00802890781786240286	0.00944460694879952281	0.00542374706429364292	0.00715142934152131898	0.00276247246997724395	0.00399127983958301891	0.00456247074159033678
('PRON', 'CCONJ')	0.00994810852805885250	0.00688111022324114883	0.00569887752136895818	0.00602035105656266445	0.00844866223582875497	0.00506843346178776147	0.00862559337183930325	0.00737867936782425106	0.00571647262690497433	0.00583308646537240849	0.00910181916193622369	0.00846856314566794485	0.00178835702503698049	0.00066863795350892864
('AUX', 'ADP')	0.01413775720314115227	0.01281527867264177327	0.01798922783853815557	0.01724749221609844438	0.01427216347843527841	0.01072168616916641809	0.01266163305117587630	0.02134445564255674221	0.01660262484683705519	0.01903428215016259722	0.01755350838373414754	0.01557853327331429338	0.02381411600071067433	0.02137674869012368833
('CCONJ', 'ADP')	0.01450688924499862406	0.01813393496904605606	0.02149094776130703460	0.01171527773168950896	0.02306473326796127168	0.01013686692357552294	0.01213118212189164165	0.01758443895320568537	0.01754708554171700852	0.02149031855663519064	0.01592818353338839102	0.01897501581836828072	0.00948297561190802364	0.00871195921777809940
('ADP', 'AUX')	0.00057215466487908057	0.00110476540281394600	0.00837666334466280645	0.00894917048948504212	0.00114635851232411877	0.00058481924559089559	0.00053045092928423530	0.00441024513938920778	0.00561705571165445252	0.00092101365242722242	0.00065012994013830168	0.00054343720720863818	0.00090718789921856533	0.00200591386052678591
('ADP', 'PART')	0.00199331302603034544	0.00236735443460131274	0.00913193626918158349	0.00781018515445967322	0.00239588929075740817	0.00526337321031805985	0.00094558643915885413	0.01108215445282416216	0.01327215818594459223	0.00061400910161814825	0.00211292230544948053	0.00122273371621943591	0.00037467033696216083	0.00776799975400078828
